"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Cs4 Hf1 Ta2 Si1 S12)
Reduced Formula: Cs4HfTa2SiS12
abc   :   6.148545   7.473861  12.962935
angles:  90.062178  89.982094  89.982230
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cs    0.579513  0.669994  0.906911
  1  S     0.563568  0.452765  0.166858
  2  S     0.068965  0.401574  0.816706
  3  S     0.587608  0.939197  0.663273
  4  Cs    0.578899  0.170065  0.405226
  5  Si    0.330121  0.669663  0.238736
  6  S     0.095389  0.67014   0.094798
  7  S     0.587366  0.170025  0.891896
  8  Hf    0.32727   0.169901  0.738944
  9  S     0.069265  0.938514  0.816464
 10  S     0.093801  0.888744  0.310735
 11  Ta    0.827942  0.670307  0.239565
 12  S     0.562352  0.886425  0.167081
 13  S     0.0704    0.170094  0.585073
 14  Cs    0.078539  0.671368  0.570007
 15  S     0.589428  0.400831  0.663554
 16  S     0.093606  0.45299   0.309728
 17  Ta    0.828965  0.170253  0.73981
 18  S     0.565158  0.670986  0.381753
 19  Cs    0.079366  0.170095  0.072204","Cs4HfTa2SiS12","('Cs', 'Hf', 'S', 'Si', 'Ta')","0.7586898826838144","11","# generated using pymatgen
data_Cs4HfTa2SiS12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.14854509
_cell_length_b   7.47386085
_cell_length_c   12.96293545
_cell_angle_alpha   90.06217771
_cell_angle_beta   89.98209375
_cell_angle_gamma   89.98223035
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs4HfTa2SiS12
_chemical_formula_sum   'Cs4 Hf1 Ta2 Si1 S12'
_cell_volume   595.69016582
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.57951319  0.66999406  0.90691054  1
  S  S1  1  0.56356847  0.45276505  0.16685815  1
  S  S2  1  0.06896497  0.40157440  0.81670588  1
  S  S3  1  0.58760828  0.93919706  0.66327316  1
  Cs  Cs4  1  0.57889885  0.17006496  0.40522563  1
  Si  Si5  1  0.33012050  0.66966283  0.23873629  1
  S  S6  1  0.09538885  0.67013955  0.09479809  1
  S  S7  1  0.58736569  0.17002486  0.89189601  1
  Hf  Hf8  1  0.32726961  0.16990052  0.73894358  1
  S  S9  1  0.06926481  0.93851423  0.81646371  1
  S  S10  1  0.09380130  0.88874364  0.31073484  1
  Ta  Ta11  1  0.82794154  0.67030716  0.23956549  1
  S  S12  1  0.56235164  0.88642550  0.16708077  1
  S  S13  1  0.07039987  0.17009363  0.58507264  1
  Cs  Cs14  1  0.07853902  0.67136776  0.57000738  1
  S  S15  1  0.58942795  0.40083095  0.66355371  1
  S  S16  1  0.09360556  0.45299000  0.30972841  1
  Ta  Ta17  1  0.82896513  0.17025302  0.73980957  1
  S  S18  1  0.56515765  0.67098558  0.38175324  1
  Cs  Cs19  1  0.07936589  0.17009479  0.07220408  1
"
"Full Formula (Zn1 Fe2 Ni1)
Reduced Formula: ZnFe2Ni
abc   :   2.554170   2.551972   7.427777
angles:  89.899571  89.917760  90.002140
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.70847   0.371184  0.586163
  1  Ni    0.207938  0.87011   0.347092
  2  Fe    0.707309  0.36961   0.108763
  3  Zn    0.207529  0.870587  0.847828","ZnFe2Ni","('Fe', 'Ni', 'Zn')","0.7503912911523436","11","# generated using pymatgen
data_ZnFe2Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.55416990
_cell_length_b   2.55197202
_cell_length_c   7.42777681
_cell_angle_alpha   89.89957140
_cell_angle_beta   89.91776019
_cell_angle_gamma   90.00214035
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnFe2Ni
_chemical_formula_sum   'Zn1 Fe2 Ni1'
_cell_volume   48.41538859
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.70847023  0.37118447  0.58616292  1
  Ni  Ni1  1  0.20793766  0.87011033  0.34709206  1
  Fe  Fe2  1  0.70730895  0.36961010  0.10876304  1
  Zn  Zn3  1  0.20752941  0.87058705  0.84782809  1
"
"Full Formula (La4 Nd3 Sm2 Dy3)
Reduced Formula: La4Nd3Sm2Dy3
abc   :   5.233073   7.300450  11.018888
angles:  90.150499  89.881362  89.997769
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Dy    0.129226  0.988023  0.496791
  1  La    0.629313  0.23762   0.329207
  2  Nd    0.62924   0.238063  0.664935
  3  La    0.128844  0.489378  0.499549
  4  Nd    0.629349  0.237181  0.998059
  5  Nd    0.629145  0.73719   0.330814
  6  Sm    0.629542  0.737451  0.663234
  7  Dy    0.129515  0.487106  0.162467
  8  Dy    0.129557  0.487096  0.831534
  9  Sm    0.129561  0.985892  0.164966
 10  La    0.629627  0.73462   0.997615
 11  La    0.129454  0.986576  0.828346","La4Nd3Sm2Dy3","('Dy', 'La', 'Nd', 'Sm')","0.9039983700358079","11","# generated using pymatgen
data_La4Nd3Sm2Dy3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.23307253
_cell_length_b   7.30044976
_cell_length_c   11.01888752
_cell_angle_alpha   90.15049890
_cell_angle_beta   89.88136211
_cell_angle_gamma   89.99776903
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La4Nd3Sm2Dy3
_chemical_formula_sum   'La4 Nd3 Sm2 Dy3'
_cell_volume   420.96083389
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.12922616  0.98802257  0.49679089  1
  La  La1  1  0.62931335  0.23762032  0.32920691  1
  Nd  Nd2  1  0.62924016  0.23806314  0.66493547  1
  La  La3  1  0.12884428  0.48937801  0.49954876  1
  Nd  Nd4  1  0.62934858  0.23718069  0.99805927  1
  Nd  Nd5  1  0.62914479  0.73718971  0.33081406  1
  Sm  Sm6  1  0.62954247  0.73745131  0.66323382  1
  Dy  Dy7  1  0.12951498  0.48710585  0.16246673  1
  Dy  Dy8  1  0.12955716  0.48709571  0.83153433  1
  Sm  Sm9  1  0.12956071  0.98589152  0.16496600  1
  La  La10  1  0.62962717  0.73462033  0.99761492  1
  La  La11  1  0.12945366  0.98657554  0.82834613  1
"
"Full Formula (Tb1 Y1 H3)
Reduced Formula: TbYH3
abc   :   3.808167   3.805916   4.775072
angles:  90.334217  90.321411  90.375854
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Y     0.392255  0.228046  0.745259
  1  Tb    0.892464  0.727915  0.229767
  2  H     0.892292  0.227984  0.976232
  3  H     0.394186  0.726107  0.973589
  4  H     0.392206  0.227128  0.274874","TbYH3","('H', 'Tb', 'Y')","0.6519297578398415","11","# generated using pymatgen
data_TbYH3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80816729
_cell_length_b   3.80591621
_cell_length_c   4.77507210
_cell_angle_alpha   90.33421730
_cell_angle_beta   90.32141073
_cell_angle_gamma   90.37585415
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbYH3
_chemical_formula_sum   'Tb1 Y1 H3'
_cell_volume   69.20405050
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.39225510  0.22804637  0.74525869  1
  Tb  Tb1  1  0.89246428  0.72791529  0.22976694  1
  H  H2  1  0.89229155  0.22798441  0.97623235  1
  H  H3  1  0.39418587  0.72610718  0.97358942  1
  H  H4  1  0.39220566  0.22712825  0.27487403  1
"
"Full Formula (Dy5 Tm3 Al2)
Reduced Formula: Dy5Tm3Al2
abc   :   5.079632   6.267040  10.237717
angles:  85.626045  75.698380  66.105294
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Dy    0.756059  0.930415  0.018459
  1  Dy    0.373392  0.961453  0.755819
  2  Dy    0.397091  0.540543  0.127984
  3  Tm    0.320725  0.341272  0.477962
  4  Tm    0.993138  0.943673  0.531095
  5  Dy    0.040426  0.139806  0.234357
  6  Dy    0.668925  0.363436  0.759965
  7  Tm    0.691568  0.724823  0.352038
  8  Al    0.066651  0.36531   0.966474
  9  Al    0.030263  0.644292  0.760023","Dy5Tm3Al2","('Al', 'Dy', 'Tm')","0.7206518855839832","11","# generated using pymatgen
data_Dy5Tm3Al2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07963249
_cell_length_b   6.26703953
_cell_length_c   10.23771667
_cell_angle_alpha   85.62604508
_cell_angle_beta   75.69837958
_cell_angle_gamma   66.10529353
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy5Tm3Al2
_chemical_formula_sum   'Dy5 Tm3 Al2'
_cell_volume   288.63797766
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.75605911  0.93041515  0.01845927  1
  Dy  Dy1  1  0.37339225  0.96145254  0.75581932  1
  Dy  Dy2  1  0.39709127  0.54054350  0.12798394  1
  Tm  Tm3  1  0.32072517  0.34127218  0.47796181  1
  Tm  Tm4  1  0.99313760  0.94367331  0.53109515  1
  Dy  Dy5  1  0.04042630  0.13980581  0.23435731  1
  Dy  Dy6  1  0.66892546  0.36343595  0.75996542  1
  Tm  Tm7  1  0.69156760  0.72482264  0.35203761  1
  Al  Al8  1  0.06665134  0.36530992  0.96647441  1
  Al  Al9  1  0.03026261  0.64429182  0.76002324  1
"
"Full Formula (Cs1 K2 Rb3 Au3)
Reduced Formula: CsK2Rb3Au3
abc   :   5.512684   9.322856   9.421542
angles:  88.051322  89.989313  89.863556
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  K     0.046157  0.933323  0.830947
  1  Au    0.048457  0.99404   0.42993
  2  Au    0.546658  0.131982  0.939256
  3  Rb    0.547393  0.868865  0.205875
  4  Cs    0.546268  0.51648   0.886833
  5  Rb    0.047742  0.619596  0.458765
  6  K     0.04775   0.248306  0.148264
  7  Au    0.047922  0.637264  0.092631
  8  Rb    0.546089  0.166588  0.559887","CsK2Rb3Au3","('Au', 'Cs', 'K', 'Rb')","1.0","11","# generated using pymatgen
data_CsK2Rb3Au3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.51268444
_cell_length_b   9.32285636
_cell_length_c   9.42154217
_cell_angle_alpha   88.05132242
_cell_angle_beta   89.98931326
_cell_angle_gamma   89.86355584
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsK2Rb3Au3
_chemical_formula_sum   'Cs1 K2 Rb3 Au3'
_cell_volume   483.92901012
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.04615713  0.93332291  0.83094651  1
  Au  Au1  1  0.04845711  0.99404049  0.42993021  1
  Au  Au2  1  0.54665756  0.13198152  0.93925583  1
  Rb  Rb3  1  0.54739302  0.86886501  0.20587529  1
  Cs  Cs4  1  0.54626822  0.51647967  0.88683331  1
  Rb  Rb5  1  0.04774195  0.61959624  0.45876494  1
  K  K6  1  0.04774998  0.24830638  0.14826408  1
  Au  Au7  1  0.04792247  0.63726354  0.09263059  1
  Rb  Rb8  1  0.54608947  0.16658796  0.55988687  1
"
"Full Formula (Nd4 P2 Br2)
Reduced Formula: Nd2PBr
abc   :   4.255015   4.251913  16.505102
angles:  82.774851  82.717327  59.885855
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Br    0.676984  0.871009  0.659436
  1  Br    0.885567  0.078136  0.025223
  2  Nd    0.383566  0.57749   0.539856
  3  Nd    0.180665  0.372506  0.145397
  4  Nd    0.781262  0.974688  0.342864
  5  P     0.079537  0.273046  0.450075
  6  Nd    0.281741  0.475716  0.844498
  7  P     0.484     0.676693  0.235227","Nd2PBr","('Br', 'Nd', 'P')","0.5942067633007806","11","# generated using pymatgen
data_Nd2PBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.25501526
_cell_length_b   4.25191253
_cell_length_c   16.50510216
_cell_angle_alpha   82.77485084
_cell_angle_beta   82.71732678
_cell_angle_gamma   59.88585490
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd2PBr
_chemical_formula_sum   'Nd4 P2 Br2'
_cell_volume   255.54829669
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.67698425  0.87100875  0.65943581  1
  Br  Br1  1  0.88556731  0.07813555  0.02522251  1
  Nd  Nd2  1  0.38356560  0.57749015  0.53985614  1
  Nd  Nd3  1  0.18066548  0.37250614  0.14539716  1
  Nd  Nd4  1  0.78126234  0.97468770  0.34286371  1
  P  P5  1  0.07953719  0.27304605  0.45007467  1
  Nd  Nd6  1  0.28174070  0.47571647  0.84449810  1
  P  P7  1  0.48400033  0.67669344  0.23522654  1
"
"Full Formula (Dy2 Al1 Tl1)
Reduced Formula: Dy2AlTl
abc   :   3.547836   5.423650   5.417355
angles:  99.928339  89.963960  90.045895
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Tl    0.05868   0.665872  0.41222
  1  Al    0.058182  0.163658  0.910523
  2  Dy    0.559457  0.663686  0.911771
  3  Dy    0.559255  0.164889  0.410946","Dy2AlTl","('Al', 'Dy', 'Tl')","0.7449719780468751","11","# generated using pymatgen
data_Dy2AlTl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54783581
_cell_length_b   5.42365046
_cell_length_c   5.41735506
_cell_angle_alpha   99.92833919
_cell_angle_beta   89.96395960
_cell_angle_gamma   90.04589455
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy2AlTl
_chemical_formula_sum   'Dy2 Al1 Tl1'
_cell_volume   102.68078952
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.05867960  0.66587180  0.41222018  1
  Al  Al1  1  0.05818233  0.16365761  0.91052300  1
  Dy  Dy2  1  0.55945683  0.66368550  0.91177112  1
  Dy  Dy3  1  0.55925471  0.16488934  0.41094559  1
"
"Full Formula (Co1 Pd1 I4)
Reduced Formula: CoPdI4
abc   :   3.994118   3.997326  13.837642
angles:  89.957587  90.039952  60.014653
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Pd    0.077142  0.232454  0.203336
  1  I     0.742596  0.898703  0.092094
  2  Co    0.076199  0.233164  0.702412
  3  I     0.41      0.566229  0.315333
  4  I     0.411032  0.567153  0.810828
  5  I     0.743941  0.900335  0.595568","CoPdI4","('Co', 'I', 'Pd')","0.8706333991552713","11","# generated using pymatgen
data_CoPdI4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99411847
_cell_length_b   3.99732580
_cell_length_c   13.83764172
_cell_angle_alpha   89.95758703
_cell_angle_beta   90.03995228
_cell_angle_gamma   60.01465262
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoPdI4
_chemical_formula_sum   'Co1 Pd1 I4'
_cell_volume   191.35810349
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.07714246  0.23245439  0.20333578  1
  I  I1  1  0.74259603  0.89870328  0.09209444  1
  Co  Co2  1  0.07619869  0.23316380  0.70241183  1
  I  I3  1  0.41000006  0.56622946  0.31533322  1
  I  I4  1  0.41103217  0.56715310  0.81082839  1
  I  I5  1  0.74394101  0.90033460  0.59556812  1
"
"Full Formula (Li1 Mg1 Cu1 Sb1)
Reduced Formula: LiMgCuSb
abc   :   4.610996   4.613611   4.612078
angles:  60.097542  59.939721  60.032802
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Sb    0.651146  0.311786  0.343224
  1  Li    0.400924  0.06209   0.093199
  2  Cu    0.150953  0.813071  0.842835
  3  Mg    0.901383  0.56246   0.594344","LiMgCuSb","('Cu', 'Li', 'Mg', 'Sb')","0.4965567908471673","11","# generated using pymatgen
data_LiMgCuSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.61099591
_cell_length_b   4.61361067
_cell_length_c   4.61207819
_cell_angle_alpha   60.09754172
_cell_angle_beta   59.93972051
_cell_angle_gamma   60.03280227
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMgCuSb
_chemical_formula_sum   'Li1 Mg1 Cu1 Sb1'
_cell_volume   69.41375665
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.65114576  0.31178567  0.34322417  1
  Li  Li1  1  0.40092364  0.06209003  0.09319860  1
  Cu  Cu2  1  0.15095302  0.81307101  0.84283477  1
  Mg  Mg3  1  0.90138310  0.56245959  0.59434438  1
"
"Full Formula (Tb4 Sc1 Tl2 Cu1)
Reduced Formula: Tb4ScTl2Cu
abc   :   5.349448   5.341292   9.212089
angles:  73.115167  73.089470  60.034011
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Tb    0.520242  0.412199  0.947967
  1  Tl    0.392376  0.286197  0.331585
  2  Sc    0.652554  0.544249  0.552197
  3  Tb    0.783242  0.676879  0.157616
  4  Tb    0.266288  0.158407  0.711555
  5  Cu    0.152518  0.044398  0.052996
  6  Tb    0.039029  0.930535  0.394524
  7  Tl    0.912019  0.802573  0.774866","Tb4ScTl2Cu","('Cu', 'Sc', 'Tb', 'Tl')","0.8370592281510412","11","# generated using pymatgen
data_Tb4ScTl2Cu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.34944816
_cell_length_b   5.34129244
_cell_length_c   9.21208858
_cell_angle_alpha   73.11516692
_cell_angle_beta   73.08947023
_cell_angle_gamma   60.03401122
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb4ScTl2Cu
_chemical_formula_sum   'Tb4 Sc1 Tl2 Cu1'
_cell_volume   214.79864117
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.52024186  0.41219890  0.94796669  1
  Tl  Tl1  1  0.39237553  0.28619701  0.33158523  1
  Sc  Sc2  1  0.65255374  0.54424948  0.55219650  1
  Tb  Tb3  1  0.78324217  0.67687947  0.15761589  1
  Tb  Tb4  1  0.26628807  0.15840657  0.71155524  1
  Cu  Cu5  1  0.15251772  0.04439753  0.05299626  1
  Tb  Tb6  1  0.03902863  0.93053508  0.39452413  1
  Tl  Tl7  1  0.91201866  0.80257326  0.77486563  1
"
"Full Formula (Dy2 Zr3 Zn1 C4)
Reduced Formula: Dy2Zr3ZnC4
abc   :   3.402949   4.792748   9.789477
angles:  89.926127  89.962143  89.962990
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Zr    0.358288  0.611101  0.503152
  1  Zr    0.857249  0.111114  0.678769
  2  Zr    0.859627  0.114145  0.351774
  3  C     0.357939  0.110845  0.499888
  4  Zn    0.360658  0.617636  0.19285
  5  Dy    0.35776   0.611058  0.843271
  6  Dy    0.858269  0.11399   0.027603
  7  C     0.357244  0.11086   0.858492
  8  C     0.858054  0.609788  0.328259
  9  C     0.857713  0.611498  0.671863","Dy2Zr3ZnC4","('C', 'Dy', 'Zn', 'Zr')","0.5880504922617185","11","# generated using pymatgen
data_Dy2Zr3ZnC4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.40294888
_cell_length_b   4.79274767
_cell_length_c   9.78947735
_cell_angle_alpha   89.92612718
_cell_angle_beta   89.96214277
_cell_angle_gamma   89.96298971
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy2Zr3ZnC4
_chemical_formula_sum   'Dy2 Zr3 Zn1 C4'
_cell_volume   159.66103845
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.35828802  0.61110145  0.50315201  1
  Zr  Zr1  1  0.85724878  0.11111434  0.67876893  1
  Zr  Zr2  1  0.85962743  0.11414482  0.35177395  1
  C  C3  1  0.35793868  0.11084503  0.49988768  1
  Zn  Zn4  1  0.36065760  0.61763614  0.19285016  1
  Dy  Dy5  1  0.35775959  0.61105847  0.84327114  1
  Dy  Dy6  1  0.85826868  0.11398970  0.02760327  1
  C  C7  1  0.35724440  0.11085983  0.85849172  1
  C  C8  1  0.85805434  0.60978776  0.32825896  1
  C  C9  1  0.85771298  0.61149788  0.67186272  1
"
